OUT 0 2 49 44 48.0429 7.98417 -26.6098 -0.981897 19.0149 19.5192 0.298359 -1.12959 0.0 0.0 0.00029646
OUT 1 2 41 41 -87.5583 14.8704 -20.734 -2.57459 14.997 15.4996 0.74216 -1.99109 0.0 0.0 -0.000204788
OUT 2 2 42 43 -80.7066 -11.6005 -23.9773 0.408465 15.1913 15.694 -0.542977 -0.741402 0.0 0.0 0.000361351
OUT 3 2 60 58 38.0164 4.90065 -40.0428 3.8352 18.711 19.2152 0.158153 2.65706 0.0 0.0 -5.4565e-05
OUT 4 2 55 55 9.99545 23.9324 -37.0387 0.588584 17.9223 18.4262 0.840633 1.95449 0.0 0.0 0.000444586
OUT 5 2 40 37 -98.3523 13.4051 -17.5988 1.0272 14.6836 15.186 0.715445 -2.86079 0.0 0.0 -0.000397904
OUT 6 2 61 62 33.8363 -14.5332 -42.8697 5.78602 18.5448 19.0489 -0.443477 4.30222 0.0 0.0 1.8032e-05
OUT 7 2 50 47 38.0196 -14.642 -28.6795 0.207557 18.7283 19.2325 -0.571565 -1.14326 0.0 0.0 0.00040212
OUT 9 2 46 47 -45.0047 1.62872 -28.4587 2.47361 16.2612 16.7644 0.0617814 1.11139 0.0 0.0 -0.000395712
OUT 10 2 46 51 11.7745 -12.188 -30.7105 1.01303 17.9464 18.4503 -0.523082 -2.30462 0.0 0.0 6.3351e-05
OUT 11 2 52 51 -78.6215 2.37585 -32.6605 -1.86889 15.2308 15.7335 0.0878601 3.74313 0.0 0.0 5.4849e-05
OUT 12 2 54 57 -90.3763 -6.02115 -38.2725 1.22579 14.8678 15.3703 -0.22683 4.58202 0.0 0.0 2.1684e-05
OUT 13 2 46 44 16.1984 -3.76449 -25.6425 -1.28829 18.071 18.575 -0.167249 -2.3295 0.0 0.0 0.000312112
OUT 14 2 50 50 -49.2058 -20.0592 -31.7478 2.10388 16.1479 16.6511 -0.7915 1.64673 0.0 0.0 1.2954e-05
OUT 15 2 45 44 74.0039 -19.3877 -25.8232 2.20079 19.76 20.2646 -0.848444 -4.18012 0.0 0.0 2.4908e-05
OUT 16 2 50 53 -50.8137 27.3161 -32.8812 -0.479409 16.1151 16.6182 1.12181 0.721592 0.0 0.0 0.000327121
OUT 17 2 40 39 -72.1627 -19.8597 -19.6094 1.70778 15.4791 15.9819 -1.05106 -3.31243 0.0 0.0 0.000227584
OUT 18 2 37 36 -94.0899 10.3544 -16.4382 1.39965 14.8383 15.3408 0.600442 -4.3726 0.0 0.0 -0.00032721
OUT 19 2 50 49 -19.5506 -24.9682 -31.4717 1.45111 17.0537 17.5573 -0.992727 0.419618 0.0 0.0 0.000218724
OUT 20 2 42 45 -62.8456 -19.503 -25.5405 0.284754 15.7468 16.2498 -0.961428 -2.38821 0.0 0.0 0.000484823
OUT 21 2 47 46 -88.4395 1.67587 -28.1698 0.279212 14.9296 15.4321 0.0566143 4.35798 0.0 0.0 0.000444516
OUT 22 2 68 67 -2.68412 14.8327 -52.2877 -5.40071 17.4509 17.9546 0.468103 4.48363 0.0 0.0 -3.7195e-05
OUT 23 2 43 46 -88.9849 4.11951 -25.3691 -2.10184 14.9299 15.4324 0.188582 -0.84723 0.0 0.0 0.000260125
OUT 24 2 47 48 -1.49495 -32.3672 -30.0753 -0.54842 17.6017 18.1055 -1.28877 -0.317457 0.0 0.0 -0.000427582
OUT 25 2 47 46 4.03688 13.5626 -28.5529 -2.17676 17.7225 18.2263 0.557493 -1.54057 0.0 0.0 -0.000362383
OUT 26 2 49 48 -73.3674 -31.9332 -30.4196 1.31183 15.4522 15.955 -1.28463 2.34397 0.0 0.0 0.000385492
OUT 27 2 52 54 57.8786 -33.2947 -36.025 1.69874 19.3451 19.8495 -1.2236 -0.619853 0.0 0.0 -0.000474268
OUT 28 2 39 38 -54.7963 -24.3134 -18.9897 0.34452 16.0144 16.5175 -1.33269 -4.2563 0.0 0.0 0.000341711
OUT 29 2 47 47 -89.266 6.55543 -25.7905 -1.57412 14.9217 15.4242 0.272852 1.65991 0.0 0.0 -0.000444814
OUT 30 2 56 53 -66.8331 -16.0342 -35.236 1.72498 15.6107 16.1136 -0.603789 3.56504 0.0 0.0 0.00010741
OUT 31 2 44 42 -5.07956 8.79569 -24.4697 -1.98087 17.4418 17.9455 0.385949 -2.6096 0.0 0.0 0.000423818
OUT 32 2 76 40 -94.1353 4.93288 -21.6169 -0.950458 14.793 15.2955 0.246162 -2.35339 0.0 0.0 -0.000119924
OUT 33 2 51 53 65.6395 18.4902 -34.8806 -2.39826 19.5415 20.046 0.68003 -1.10826 0.0 0.0 0.000427182
OUT 34 2 48 59 -115.403 -17.4197 -36.0264 0.625769 14.1216 14.6237 -0.711965 3.6019 0.0 0.0 -0.000487751
OUT 35 2 45 44 -45.6506 -8.91573 -24.987 -1.15916 16.2468 16.75 -0.377974 0.0739823 0.0 0.0 -0.000444908
OUT 36 2 50 53 -17.9378 -18.955 -35.1509 2.55537 17.0884 17.592 -0.746951 0.603815 0.0 0.0 -6.7019e-05
OUT 37 2 36 37 -124.767 -6.29374 -15.3638 0.323576 13.9278 14.4298 -0.384973 -3.89392 0.0 0.0 0.000254908
